n_ports,total_span_days,avg_dwell_time,dwell_ratio,DWT,total_distance,max_distance_per_leg,origin_latitude,lon_sin,lon_cos,longitude_range,hemisphere_crossing,n_territories,type_Bulker,type_Container,type_General Cargo,type_Other,type_Passenger,type_Reefer,type_RoRo,type_Tanker
0.8102953438059464,-0.6073682254439856,-0.6541200993475045,-0.5960200682129023,-0.4141057098543536,-0.0369377322603512,-0.48819919070487844,-0.14633657008185302,0.838724029717527,0.1846985666022661,-0.5818590138800527,0.42427550486349236,-0.18066851602864512,0,1,0,0,0,0,0,0
0.8102953438059464,-0.3898669823641586,-0.05793679383922848,0.0057738131533098085,0.8596192690653989,-0.3523255806466661,0.6830250789038946,0.6941687255088836,0.6699703251736829,-0.319764743426243,-0.7276284671544927,0.42427550486349236,-0.18066851602864512,0,0,1,0,0,0,0,0
0.8102953438059464,0.1870072577040663,-0.21175538305787242,-0.3791681769416973,-1.5048529425532362,-0.5279491634331103,-0.6138679396529552,-0.5408510636674404,0.8597942135731921,0.2908725883702389,-0.5589169909759767,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,0,0,1
-1.5798056581783615,0.7651437550942485,1.20910526421915,0.5524658233825978,-1.6787790537145872,1.602475228759107,1.5490526060492218,0.6623592811248781,-0.8179643739296664,2.7669664003857877,1.0935253887463992,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,1,0,0
-1.5798056581783615,-1.328684686333985,-0.8060200443471129,-0.7422442768259919,-1.6787790537145872,-0.07551797056054266,1.107763961895912,-0.20427108479521763,-2.0213577379698955,1.1252852956801345,1.0941144912691088,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,1,0,0
0.8102953438059464,1.1877290393675524,0.0811065611875916,-0.5955566964947057,-1.6793885886953137,2.7222020421264057,1.075018192846357,1.7820122086041377,-0.2997138266323279,2.7608903022733626,0.5104600528578944,0.42427550486349236,2.594399890171344,0,0,1,0,0,0,0,0
0.8102953438059464,1.1876755850341993,0.6457711381677859,0.2824857747843863,-1.3285961867260045,2.3374341559959153,1.0766215587682104,1.8742011482869245,0.16994481678160386,2.520552733729503,1.3699829142222173,0.42427550486349236,0.7443542860380179,0,0,0,0,0,1,0,0
-1.5798056581783615,-1.320793232005603,0.581407809336114,1.1213963178839268,-1.3285961867260045,-0.40159819954563425,0.5257390185436461,0.4449865122429751,0.681275860705016,-0.29504936419537026,-0.7031660071797017,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,1,0,0
0.8102953438059464,0.7358586284554538,-0.7463011329708193,-1.2244841119310026,2.051395957872675,3.117524497130305,2.39873988165573,0.853672837740329,0.5765691584584816,-0.4985100683445342,1.0910076661644703,0.42427550486349236,1.669377088104681,0,1,0,0,0,0,0,0
0.8102953438059464,0.9756369359940826,-0.5053797109468142,-1.0895824760055812,2.051395957872675,3.117517869383823,2.3986971563310964,0.8537016506428505,0.5765675473313804,-0.49851282242516953,1.091008557393703,0.42427550486349236,1.669377088104681,0,1,0,0,0,0,0,0
0.8102953438059464,0.7730248941858227,-0.5496704706297855,-1.062500291812432,2.051395957872675,3.117599367402893,2.3988042967730467,0.8537016506428505,0.5766416555592645,-0.4983861307148933,1.091006774935238,0.42427550486349236,1.669377088104681,0,1,0,0,0,0,0,0
0.8102953438059464,1.0162157990285665,-0.42148702409670447,-1.0223314668263632,2.051395957872675,3.1176224979049225,2.3990215262102157,0.8537016506428505,0.5767173671938958,-0.4982566763889156,1.0909889503505872,0.42427550486349236,1.669377088104681,0,1,0,0,0,0,0,0
