cluster,vessel_type,port_i,port_j,n_obs
1,Bulker,SAMARINDA,AUCKLAND,1
1,Bulker,PARANAGU_,NUEVA PALMIRA,1
1,Bulker,NUEVA PALMIRA,SAN LORENZO,1
1,Bulker,LAAYOUNE,EL JORF LASFAR,1
1,Bulker,EL JORF LASFAR,SAID,1
1,Bulker,SAID,SUEZ,1
1,Bulker,SUEZ,TAURANGA,1
1,Bulker,LAAYOUNE,SAID,1
1,Bulker,SAID,SUEZ CANAL,1
1,Bulker,SUEZ CANAL,SINGAPORE,1
1,Bulker,SINGAPORE,TAURANGA,1
1,Bulker,ALLEN,PROGRESO,1
1,Bulker,PROGRESO,BELLE CHASSE,1
1,Bulker,PACU,PORTO DO ACU,1
1,Bulker,PORTO DO ACU,IMBITUBA,1
1,Bulker,IMBITUBA,RIO GRANDE,1
1,Bulker,RIO GRANDE,NEW PLYMOUTH,1
1,Bulker,QUEQUEN,LYTTELTON,1
1,Bulker,LINNTON,MAJISTAN,1
1,Bulker,MAJISTAN,SHANGHAI,1
1,Bulker,SUZHOU,TAIZHOU,1
1,Bulker,TAIZHOU,LYTTELTON,1
1,Container,PAPEETE,NOUMEA,114
1,Container,NOUMEA,BRISBANE,104
1,Container,BOTANY,MELBOURNE,98
1,Container,CARTAGENA,PHILADELPHIA,90
1,Container,MELBOURNE,TAURANGA,86
1,Container,PHILADELPHIA,CHARLESTON,82
1,Container,BRISBANE,BOTANY,74
1,Container,RODMAN,TAURANGA,70
1,Container,CRIST_BAL,CARTAGENA,66
1,Container,CALLAO,PUERTO ANGAMOS,56
1,Container,BUENAVENTURA,CALLAO,53
1,Container,PUERTO SAN ANTONIO,TAURANGA,53
1,Container,PUERTO ANGAMOS,PUERTO SAN ANTONIO,50
1,Container,RODMAN,BUENAVENTURA,47
1,Container,TABOGUILLA,RODMAN,45
1,Container,RODMAN,TABOGUILLA,44
1,Container,TABOGUILLA,PAPEETE,44
1,Container,LOS ANGELES,AUCKLAND,42
1,Container,SAN FRANCISCO,LOS ANGELES,40
1,Container,CRIST_BAL,PAPEETE,38
1,Container,CHARLESTON,RODMAN,36
1,Container,TABOGUILLA,TAURANGA,36
1,Container,BUSAN NEW,RODMAN,27
1,Container,KINGSTON,PAPEETE,27
1,Container,NEW WESTMINSTER,SAN FRANCISCO,25
1,Container,CRIST_BAL,TABOGUILLA,25
1,Container,PAPEETE,NEW WESTMINSTER,24
1,Container,CHARLESTON,CRIST_BAL,23
1,Container,BRISBANE,TAURANGA,23
1,Container,NEW WESTMINSTER,LOS ANGELES,21
1,Container,CRIST_BAL,RODMAN,20
1,Container,LOS ANGELES,BOTANY,20
1,Container,SAVANNAH,KINGSTON,20
1,Container,KINGSTON,CRIST_BAL,19
1,Container,MELBOURNE,ADELAIDE,16
1,Container,ADELAIDE,TAURANGA,16
1,Container,PHILADELPHIA,SAVANNAH,12
1,Container,CHARLESTON,COLON,12
1,Container,BRISBANE,MELBOURNE,12
1,Container,VICTORIA,NEW WESTMINSTER,11
1,Container,SAN FRANCISCO,SEATTLE,11
1,Container,NEWARK,SAVANNAH,11
1,Container,BOTANY,TAURANGA,10
1,Container,CHARLESTON,TABOGUILLA,10
1,Container,KINGSTON,TABOGUILLA,10
1,Container,COLON,RODMAN,9
1,Container,MELBOURNE,AUCKLAND,9
1,Container,NOUMEA,BOTANY,9
1,Container,SAVANNAH,PAPEETE,9
1,Container,SEATTLE,VICTORIA,7
1,Container,SEATTLE,NEW WESTMINSTER,7
1,Container,SAVANNAH,CRIST_BAL,7
1,Container,TABOGUILLA,BUENAVENTURA,6
1,Container,SAN FRANCISCO,AUCKLAND,6
1,Container,GUANGZHOU,SHANGHAI,5
1,Container,SHANGHAI,AUCKLAND,5
1,Container,PUERTO ANGAMOS,VALPARAISO,5
1,Container,TABOGUILLA,CRIST_BAL,5
1,Container,SAVANNAH,RODMAN,5
1,Container,COLON,CRIST_BAL,5
1,Container,PHILADELPHIA,RODMAN,5
1,Container,GATUN,CRIST_BAL,5
1,Container,CRIST_BAL,PHILADELPHIA,5
1,Container,SEATTLE,SAN FRANCISCO,5
1,Container,PAPEETE,SAN FRANCISCO,5
1,Container,LOS ANGELES,SAN FRANCISCO,5
1,Container,NOUMEA,MELBOURNE,5
1,Container,VALPARAISO,TAURANGA,4
1,Container,RODMAN,CALLAO,4
1,Container,PAPEETE,VICTORIA,4
1,Container,GATUN,TABOGUILLA,4
1,Container,PAPEETE,LAUTOKA,4
1,Container,LAUTOKA,NOUMEA,4
1,Container,HONG KONG,GUANGZHOU,3
1,Container,NUKU'ALOFA,SUVA,3
1,Container,COLON,TABOGUILLA,3
1,Container,PHILADELPHIA,MARCUS HOOK,3
1,Container,MARCUS HOOK,CHARLESTON,3
1,Container,PARAISO,RODMAN,3
1,Container,CHARLESTON,PHILADELPHIA,3
1,Container,SAVANNAH,TABOGUILLA,3
1,Container,BURRARD INLET,NEW WESTMINSTER,3
1,Container,PHILADELPHIA,CRIST_BAL,3
1,Container,NEW WESTMINSTER,SEATTLE,3
1,Container,CRIST_BAL,GATUN,3
1,Container,COLON,PAPEETE,3
1,Container,VALPARAISO,PUERTO SAN ANTONIO,2
1,Container,SUVA,GUANGZHOU,2
1,Container,GWANGYANG,BUSAN NEW,2
1,Container,CHARLESTON,GATUN,2
1,Container,CHARLESTON,PARAISO,2
1,Container,SAVANNAH,COLON,2
1,Container,CARTAGENA,CHARLESTON,2
1,Container,YOKOHAMA,ZHOUSHAN,2
1,Container,ZHOUSHAN,HONG KONG,2
1,Container,BRISBANE,AUCKLAND,2
1,Container,COLON,GATUN,2
1,Container,GATUN,RODMAN,2
1,Container,SAN FRANCISCO,BOTANY,2
1,Container,SEATTLE,MANCHESTER,2
1,Container,MANCHESTER,NEW WESTMINSTER,2
1,Container,CRIST_BAL,COLON,2
1,Container,MELBOURNE,BRISBANE,2
1,Container,LOS ANGELES,NEW WESTMINSTER,2
1,Container,PAPEETE,BRISBANE,2
1,Container,MELBOURNE,NELSON,2
1,Container,CALLAO,VALPARAISO,1
1,Container,PUERTO ANGAMOS,BAHIA SAN VICENTE,1
1,Container,BAHIA SAN VICENTE,TAURANGA,1
1,Container,TABOGUILLA,CALLAO,1
1,Container,NUKU'ALOFA,APRA HARBOR,1
1,Container,APRA HARBOR,GUANGZHOU,1
1,Container,NUKU'ALOFA,HONG KONG,1
1,Container,SUVA,HONG KONG,1
1,Container,NINGBO,BUSAN NEW,1
1,Container,BUSAN NEW,TABOGUILLA,1
1,Container,RODMAN,BUSAN NEW,1
1,Container,BUSAN NEW,XIAMEN,1
1,Container,XIAMEN,TANJUNG PELEPAS,1
1,Container,TANJUNG PELEPAS,SINGAPORE,1
1,Container,SINGAPORE,BOTANY,1
1,Container,ALTAMIRA,COLON,1
1,Container,TABOGUILLA,SHENZHEN,1
1,Container,SHENZHEN,HONG KONG,1
1,Container,HONG KONG,TAURANGA,1
1,Container,CHARLESTON,PUERTO MOIN,1
1,Container,PUERTO MOIN,RODMAN,1
1,Container,GATUN,PARAISO,1
1,Container,PAPEETE,SEATTLE,1
1,Container,VICTORIA,BURRARD INLET,1
1,Container,SAN-P_DRO,TINCAN,1
1,Container,TINCAN,LOME,1
1,Container,LOME,SINGAPORE,1
1,Container,SINGAPORE,TANJUNG PELEPAS,1
1,Container,TANJUNG PELEPAS,MELBOURNE,1
1,Container,TACOMA,YOKOHAMA,1
1,Container,HONG KONG,SINGAPORE,1
1,Container,SINGAPORE,BRISBANE,1
1,Container,MANZANILLO,LAZARO CARDENAS,1
1,Container,LAZARO CARDENAS,BOTANY,1
1,Container,NEW WESTMINSTER,BURRARD INLET,1
1,Container,BURRARD INLET,SEATTLE,1
1,Container,LOS ANGELES,BURRARD INLET,1
1,Container,NEW WESTMINSTER,BOTANY,1
1,Container,TABOGUILLA,MELBOURNE,1
1,Container,MELBOURNE,BOTANY,1
1,Container,BOTANY,TIMARU,1
1,Container,TOAMASINA,MAPUTO,1
1,Container,MAPUTO,BEIRA,1
1,Container,BEIRA,SINGAPORE,1
1,Container,SINGAPORE,HO CHI MINH CITY,1
1,Container,HO CHI MINH CITY,GUANGZHOU,1
1,Container,GUANGZHOU,AUCKLAND,1
1,Container,CRIST_BAL,CHARLESTON,1
1,Container,PAPEETE,BURRARD INLET,1
1,Container,CRIST_BAL,MANAUS,1
1,Container,MANAUS,CARTAGENA,1
1,Container,COLON,NINGBO,1
1,Container,NINGBO,HONG KONG,1
1,Container,HONG KONG,MELBOURNE,1
1,Container,BRISBANE,NELSON,1
1,Container,BERBERA,JEBEL ALI,1
1,Container,JEBEL ALI,SHANGHAI,1
1,Container,SHANGHAI,ZHOUSHAN,1
1,Container,ZHOUSHAN,GUANGZHOU,1
1,Container,GUANGZHOU,KAOHSIUNG,1
1,Container,KAOHSIUNG,AUCKLAND,1
1,Container,MELBOURNE,NAPIER,1
1,Container,SAN FRANCISCO,NEW WESTMINSTER,1
1,Container,SEATTLE,LOS ANGELES,1
1,Container,MELBOURNE,LYTTELTON,1
1,Container,CRIST_BAL,GAMBOA,1
1,Container,GAMBOA,PARAISO,1
1,Container,PARAISO,TABOGUILLA,1
1,Container,SAN FRANCISCO,VICTORIA,1
1,Container,CALLAO,ANTOFAGASTA,1
1,Container,ANTOFAGASTA,PUERTO SAN ANTONIO,1
1,Container,NEW WESTMINSTER,VICTORIA,1
1,Container,VICTORIA,SAN FRANCISCO,1
1,Container,PAPEETE,MELBOURNE,1
1,Container,MELBOURNE,WELLINGTON,1
1,Container,NEW YORK,SAVANNAH,1
1,Container,BOTANY,AUCKLAND,1
1,Container,GUAYAQUIL,RODMAN,1
1,Container,BOTANY,BRISBANE,1
1,Container,LE HAVRE,KINGSTON,1
1,Container,LONDON GATEWAY,NEWARK,1
1,Container,CRIST_BAL,BOTANY,1
1,Container,NEW YORK,KINGSTON,1
1,Container,GUANGZHOU,BURRARD INLET,1
1,Container,BURRARD INLET,BRISBANE,1
1,Container,TACOMA,DUTCH HARBOR,1
1,Container,DUTCH HARBOR,YOKOHAMA,1
1,Container,HONG KONG,BRISBANE,1
1,Container,GATUN,PAPEETE,1
1,Container,PAPEETE,BOTANY,1
1,General Cargo,CRIST_BAL,TABOGUILLA,11
1,General Cargo,LOS ANGELES,TAURANGA,4
1,General Cargo,SAINT PETERSBURG,CRIST_BAL,4
1,General Cargo,TABOGUILLA,NELSON,3
1,General Cargo,NUKU'ALOFA,SUVA,3
1,General Cargo,GUANGZHOU,SHANGHAI,3
1,General Cargo,SHANGHAI,AUCKLAND,3
1,General Cargo,TABOGUILLA,AUCKLAND,3
1,General Cargo,BUENAVENTURA,CALLAO,3
1,General Cargo,SAN LORENZO,NUEVA PALMIRA,3
1,General Cargo,NUEVA PALMIRA,ZONA COMUN,3
1,General Cargo,LOS ANGELES,COQUIMBO,2
1,General Cargo,AGADIR,PHILADELPHIA,2
1,General Cargo,PHILADELPHIA,CRIST_BAL,2
1,General Cargo,CRIST_BAL,GUAYAQUIL,2
1,General Cargo,GUAYAQUIL,CALLAO,2
1,General Cargo,TALLINN,SAINT PETERSBURG,2
1,General Cargo,SUVA,HONG KONG,2
1,General Cargo,HONG KONG,GUANGZHOU,2
1,General Cargo,BALTIMORE,SAVANNAH,2
1,General Cargo,SAVANNAH,CRIST_BAL,2
1,General Cargo,MARCHWOOD,BALTIMORE,2
1,General Cargo,RODMAN,BUENAVENTURA,2
1,General Cargo,CALLAO,PUERTO ANGAMOS,2
1,General Cargo,PUERTO ANGAMOS,PUERTO SAN ANTONIO,2
1,General Cargo,PUERTO SAN ANTONIO,TAURANGA,2
1,General Cargo,NEWCASTLE,AUCKLAND,2
1,General Cargo,SAN LORENZO,ZONA COMUN,2
1,General Cargo,SQUAMISH,BURRARD INLET,2
1,General Cargo,BURRARD INLET,VANCOUVER,2
1,General Cargo,ZONA COMUN,RIO GRANDE,2
1,General Cargo,R_O DE LA PLATA,SAN LORENZO,2
1,General Cargo,TABOGUILLA,COQUIMBO,1
1,General Cargo,COQUIMBO,LOS ANGELES,1
1,General Cargo,VALLETA,ROTTERDAM,1
1,General Cargo,ROTTERDAM,LA HABANA,1
1,General Cargo,LA HABANA,CIENFUEGOS,1
1,General Cargo,CIENFUEGOS,TABOGUILLA,1
1,General Cargo,TABOGUILLA,TAURANGA,1
1,General Cargo,COQUIMBO,CORONEL,1
1,General Cargo,CORONEL,LOS ANGELES,1
1,General Cargo,VLISSINGEN,AGADIR,1
1,General Cargo,CRIST_BAL,PARAISO,1
1,General Cargo,PARAISO,TABOGUILLA,1
1,General Cargo,SAINT PETERSBURG,AGADIR,1
1,General Cargo,CRIST_BAL,PUERTO BOLIVAR,1
1,General Cargo,PUERTO BOLIVAR,VALPARAISO,1
1,General Cargo,VALPARAISO,LOS ANGELES,1
1,General Cargo,TALLINN,MUUGA,1
1,General Cargo,MUUGA,SAINT PETERSBURG,1
1,General Cargo,CALLAO,TAURANGA,1
1,General Cargo,TABOGUILLA,MELONES,1
1,General Cargo,MELONES,GUAYAQUIL,1
1,General Cargo,GUAYAQUIL,TAURANGA,1
1,General Cargo,SUVA,GUANGZHOU,1
1,General Cargo,SKAGEN,DAKAR,1
1,General Cargo,DAKAR,SEKONDI-TAKORADI,1
1,General Cargo,SEKONDI-TAKORADI,BEIRA,1
1,General Cargo,BEIRA,DURBAN,1
1,General Cargo,DURBAN,LOUIS,1
1,General Cargo,LOUIS,NELSON,1
1,General Cargo,LE HAVRE,HALIFAX,1
1,General Cargo,HALIFAX,BALTIMORE,1
1,General Cargo,CRIST_BAL,PAPEETE,1
1,General Cargo,PAPEETE,AUCKLAND,1
1,General Cargo,CRIST_BAL,COLON,1
1,General Cargo,COLON,TABOGUILLA,1
1,General Cargo,DEEPWATER POINT,FERNANDINA BEACH,1
1,General Cargo,FERNANDINA BEACH,CRIST_BAL,1
1,General Cargo,TABOGUILLA,GUAYAQUIL,1
1,General Cargo,GUAYAQUIL,NELSON,1
1,General Cargo,CALLAO,BAHIA DE MATARANI,1
1,General Cargo,BAHIA DE MATARANI,GISBORNE,1
1,General Cargo,TABOGUILLA,RODMAN,1
1,General Cargo,LOS ANGELES,YOKOHAMA,1
1,General Cargo,YOKOHAMA,KISARAZU,1
1,General Cargo,KISARAZU,YOKKAICHI,1
1,General Cargo,YOKKAICHI,OSAKA,1
1,General Cargo,OSAKA,SUVA,1
1,General Cargo,SUVA,AUCKLAND,1
1,General Cargo,NINGBO,RODMAN,1
1,General Cargo,TABOGUILLA,GOLFITO,1
1,General Cargo,GOLFITO,SAN DIEGO,1
1,General Cargo,SAN DIEGO,PICHILINGUE,1
1,General Cargo,PICHILINGUE,ENSENADA,1
1,General Cargo,ENSENADA,NEWCASTLE,1
1,General Cargo,GENOA,TARANTO,1
1,General Cargo,TARANTO,FETHIYE,1
1,General Cargo,FETHIYE,AL ADABIYAH,1
1,General Cargo,AL ADABIYAH,VICTORIA,1
1,General Cargo,VICTORIA,NEWCASTLE,1
1,General Cargo,VARBERG,EMDEN,1
1,General Cargo,EMDEN,CASTLETOWN,1
1,General Cargo,CASTLETOWN,WILMINGTON NC,1
1,General Cargo,WILMINGTON NC,CRIST_BAL,1
1,General Cargo,SAVANNAH,PALM BEACH,1
1,General Cargo,PALM BEACH,WILMINGTON,1
1,General Cargo,WILMINGTON,CRIST_BAL,1
1,General Cargo,TABOGUILLA,SAN DIEGO,1
1,General Cargo,SAN DIEGO,AUCKLAND,1
1,General Cargo,HYDER,YOKOHAMA,1
1,General Cargo,YOKOHAMA,OSAKA,1
1,General Cargo,OSAKA,BUSAN NEW,1
1,General Cargo,BUSAN NEW,LAE,1
1,General Cargo,LAE,MOTUKEA ISLAND,1
1,General Cargo,MOTUKEA ISLAND,AUCKLAND,1
1,General Cargo,COQUIMBO,BAHIA SAN VICENTE,1
1,General Cargo,BAHIA SAN VICENTE,LOS ANGELES,1
1,General Cargo,TALCAHUANO,BRISBANE,1
1,General Cargo,BRISBANE,KEMBLA,1
1,General Cargo,KEMBLA,MELBOURNE,1
1,General Cargo,MELBOURNE,TAURANGA,1
1,General Cargo,NEW ORLEANS,WELCOME,1
1,General Cargo,WELCOME,CRIST_BAL,1
1,General Cargo,CRIST_BAL,ACAJUTLA,1
1,General Cargo,ACAJUTLA,PUERTO QUETZAL,1
1,General Cargo,PUERTO QUETZAL,AUCKLAND,1
1,General Cargo,ALGECIRAS,NADOR,1
1,General Cargo,NADOR,GENOA,1
1,General Cargo,GENOA,CRIST_BAL,1
1,General Cargo,CRIST_BAL,MELONES,1
1,General Cargo,MELONES,PAPEETE,1
1,General Cargo,PAPEETE,LYTTELTON,1
1,General Cargo,GROSSENSIEL,ZEEBRUGGE,1
1,General Cargo,ZEEBRUGGE,MARCHWOOD,1
1,General Cargo,BALTIMORE,CRIST_BAL,1
1,General Cargo,GIBRALTAR,CRIST_BAL,1
1,General Cargo,TABOGUILLA,PAPEETE,1
1,General Cargo,PAPEETE,TAURANGA,1
1,General Cargo,YOKKAICHI,YOKOHAMA,1
1,General Cargo,YOKOHAMA,TIANJIN,1
1,General Cargo,TIANJIN,SHANGHAI,1
1,General Cargo,SHANGHAI,SUZHOU,1
1,General Cargo,SUZHOU,NUKU'ALOFA,1
1,General Cargo,NUKU'ALOFA,TAURANGA,1
1,General Cargo,SUEZ CANAL,MUNDRA,1
1,General Cargo,MUNDRA,KAMARAJAR,1
1,General Cargo,KAMARAJAR,SINGAPORE,1
1,General Cargo,SINGAPORE,KWINANA,1
1,General Cargo,KWINANA,FREMANTLE,1
1,General Cargo,FREMANTLE,AUCKLAND,1
1,General Cargo,LOS ANGELES,MANZANILLO,1
1,General Cargo,MANZANILLO,BUENAVENTURA,1
1,General Cargo,CALLAO,ARICA,1
1,General Cargo,ARICA,AUCKLAND,1
1,General Cargo,ZONA COMUN,R_O DE LA PLATA,1
1,General Cargo,R_O DE LA PLATA,AUCKLAND,1
1,General Cargo,SANTOS,RIO GRANDE,1
1,General Cargo,RIO GRANDE,SAN LORENZO,1
1,General Cargo,ZONA COMUN,QUEQUEN,1
1,General Cargo,QUEQUEN,LYTTELTON,1
1,General Cargo,BELLE CHASSE,NEW ORLEANS,1
1,General Cargo,NEW ORLEANS,CRIST_BAL,1
1,General Cargo,TABOGUILLA,TIMARU,1
1,General Cargo,BURRARD INLET,RAINIER,1
1,General Cargo,RAINIER,GLADSTONE,1
1,General Cargo,GLADSTONE,SOUTH TREES,1
1,General Cargo,SOUTH TREES,NEWCASTLE,1
1,General Cargo,NEWCASTLE,NAPIER,1
1,General Cargo,INCHEON,RIZHAO,1
1,General Cargo,RIZHAO,LANSHAN,1
1,General Cargo,LANSHAN,BURRARD INLET,1
1,General Cargo,VANCOUVER,LYTTELTON,1
1,General Cargo,RIO GRANDE,TAURANGA,1
1,General Cargo,SAN LORENZO,BAHIA BLANCA,1
1,General Cargo,BAHIA BLANCA,INGENIERO WHITE,1
1,General Cargo,INGENIERO WHITE,R_O DE LA PLATA,1
1,General Cargo,R_O DE LA PLATA,TAURANGA,1
1,General Cargo,B SLOEHAVEN,BURRARD INLET,1
1,General Cargo,BURRARD INLET,DAESAN,1
1,General Cargo,DAESAN,KANDA,1
1,General Cargo,KANDA,AUCKLAND,1
1,General Cargo,SAINT PETERSBURG,UDDEVALLA,1
1,General Cargo,UDDEVALLA,CRIST_BAL,1
1,General Cargo,TABOGUILLA,GUAYMAS,1
1,General Cargo,GUAYMAS,TAURANGA,1
1,General Cargo,RIO GRANDE,AUCKLAND,1
1,General Cargo,PARANAGU_,ARROYO SECO,1
1,General Cargo,ARROYO SECO,SAN LORENZO,1
1,General Cargo,ZONA COMUN,GEELONG,1
1,General Cargo,GEELONG,WELLINGTON,1
1,General Cargo,BREST,GIBRALTAR,1
1,General Cargo,GIBRALTAR,RIO DE JANEIRO,1
1,General Cargo,RIO DE JANEIRO,PUERTO MADRYN,1
1,General Cargo,PUERTO MADRYN,TAURANGA,1
1,General Cargo,VANCOUVER,ADELAIDE,1
1,General Cargo,ADELAIDE,KEMBLA,1
1,General Cargo,KEMBLA,TAURANGA,1
1,Reefer,CRIST_BAL,TABOGUILLA,12
1,Reefer,TABOGUILLA,GUAYMAS,4
1,Reefer,GUAYMAS,TAURANGA,4
1,Reefer,VALPARAISO,LOS ANGELES,4
1,Reefer,LOS ANGELES,TAURANGA,4
1,Reefer,TABOGUILLA,GUAYAQUIL,3
1,Reefer,BAHIA DE MATARANI,TAURANGA,3
1,Reefer,PHILADELPHIA,CRIST_BAL,3
1,Reefer,UDDEVALLA,CRIST_BAL,2
1,Reefer,SKAGEN,CRIST_BAL,2
1,Reefer,CALLAO,TAURANGA,2
1,Reefer,GUAYAQUIL,CALLAO,2
1,Reefer,LOS ANGELES,COQUIMBO,2
1,Reefer,COQUIMBO,VALPARAISO,2
1,Reefer,OSAKA,TAURANGA,2
1,Reefer,TALLINN,SAINT PETERSBURG,2
1,Reefer,SAINT PETERSBURG,CRIST_BAL,2
1,Reefer,TABOGUILLA,TAURANGA,2
1,Reefer,SAINT PETERSBURG,UDDEVALLA,1
1,Reefer,SAINT PETERSBURG,SKAGEN,1
1,Reefer,TABOGUILLA,SALAVERRY,1
1,Reefer,SALAVERRY,CALLAO,1
1,Reefer,CALLAO,BAHIA DE MATARANI,1
1,Reefer,VISTINO,SKAGEN,1
1,Reefer,CRIST_BAL,MELONES,1
1,Reefer,MELONES,BAHIA DE MATARANI,1
1,Reefer,LOS ANGELES,NELSON,1
1,Reefer,SAID,SUEZ CANAL,1
1,Reefer,SUEZ CANAL,YANBU,1
1,Reefer,YANBU,MITSIWA HARBOR,1
1,Reefer,MITSIWA HARBOR,MINA SAQR,1
1,Reefer,MINA SAQR,KHORFAKKAN,1
1,Reefer,KHORFAKKAN,GISBORNE,1
1,Reefer,TABOGUILLA,VALPARAISO,1
1,Reefer,TABOGUILLA,SAINT PETERSBURG,1
1,Reefer,SAINT PETERSBURG,KAKUM_E,1
1,Reefer,KAKUM_E,CRIST_BAL,1
1,Reefer,CRIST_BAL,PUERTO BOLIVAR,1
1,Reefer,PUERTO BOLIVAR,TAURANGA,1
1,Reefer,DURBAN,SINGAPORE,1
1,Reefer,SINGAPORE,YOKOHAMA,1
1,Reefer,YOKOHAMA,OSAKA,1
1,Reefer,SKAGEN,TALLINN,1
1,Reefer,SAINT PETERSBURG,TABOGUILLA,1
1,Reefer,ARKHANGELSK,SANTA MARTA,1
1,Reefer,SANTA MARTA,PUERTO LIMON,1
1,Reefer,PUERTO LIMON,CRIST_BAL,1
1,Reefer,CRIST_BAL,TAURANGA,1
1,Reefer,AGADIR,PHILADELPHIA,1
1,Reefer,SAINT PETERSBURG,STENUNGSUND,1
1,Reefer,STENUNGSUND,UDDEVALLA,1
1,Reefer,TABOGUILLA,PHILADELPHIA,1
1,Reefer,CRIST_BAL,VALPARAISO,1
1,Reefer,LOS ANGELES,GISBORNE,1
1,Reefer,GUAYAQUIL,BAHIA DE MATARANI,1
1,Reefer,AMSTERDAM,IJMUIDEN,1
1,Reefer,IJMUIDEN,MOA_A,1
1,Reefer,MOA_A,RIO DE JANEIRO,1
1,Reefer,RIO DE JANEIRO,TAURANGA,1
1,Reefer,OSAKA,BELLINGHAM,1
1,Reefer,BELLINGHAM,ANGELES,1
1,Reefer,ANGELES,YOKOHAMA,1
1,Reefer,YOKOHAMA,FUKUOKA,1
1,Reefer,FUKUOKA,OSAKA,1
1,Reefer,TABOGUILLA,COQUIMBO,1
1,Reefer,COQUIMBO,LOS ANGELES,1
1,Reefer,NEW BEDFORD,CRIST_BAL,1
1,Reefer,TABOGUILLA,PUERTO CALDERA,1
1,Reefer,PUERTO CALDERA,CORONEL,1
1,Reefer,CORONEL,LOS ANGELES,1
1,Reefer,WILMINGTON,MARCUS HOOK,1
1,Reefer,MARCUS HOOK,DEEPWATER POINT,1
1,Reefer,DEEPWATER POINT,CRIST_BAL,1
1,RoRo,MARCHWOOD,BALTIMORE,34
1,RoRo,BALTIMORE,SAVANNAH,30
1,RoRo,SAVANNAH,CRIST_BAL,28
1,RoRo,TABOGUILLA,AUCKLAND,28
1,RoRo,CRIST_BAL,COLON,21
1,RoRo,PAPEETE,AUCKLAND,19
1,RoRo,CRIST_BAL,TABOGUILLA,18
1,RoRo,BALTIMORE,BLOUNT ISLAND,14
1,RoRo,US SSI,CRIST_BAL,14
1,RoRo,TABOGUILLA,PAPEETE,13
1,RoRo,COLON,TABOGUILLA,12
1,RoRo,BALTIMORE,US SSI,12
1,RoRo,GATUN,TABOGUILLA,10
1,RoRo,MELBOURNE,KEMBLA,9
1,RoRo,KEMBLA,AUCKLAND,9
1,RoRo,CRIST_BAL,AUCKLAND,8
1,RoRo,ZEEBRUGGE,MARCHWOOD,8
1,RoRo,MELBOURNE,AUCKLAND,8
1,RoRo,CRIST_BAL,GATUN,8
1,RoRo,ANTWERPEN,MARCHWOOD,7
1,RoRo,BLOUNT ISLAND,ROYAL,7
1,RoRo,BLOUNT ISLAND,KINGSTON,6
1,RoRo,COLON,GATUN,6
1,RoRo,ELIZABETH,DURBAN,5
1,RoRo,DURBAN,MELBOURNE,5
1,RoRo,BLOUNT ISLAND,CRIST_BAL,5
1,RoRo,LAEM CHABANG,SINGAPORE,5
1,RoRo,ROYAL,CRIST_BAL,5
1,RoRo,GATUN,AUCKLAND,5
1,RoRo,GROSSENSIEL,MARCHWOOD,4
1,RoRo,GROSSENSIEL,BALTIMORE,4
1,RoRo,SANTANDER,ELIZABETH,3
1,RoRo,FREMANTLE,MELBOURNE,3
1,RoRo,KINGSTON,ROYAL,3
1,RoRo,BRISBANE,AUCKLAND,3
1,RoRo,SANTANDER,DURBAN,3
1,RoRo,COLON,PAPEETE,3
1,RoRo,SAID,SUEZ,3
1,RoRo,SUEZ,MELBOURNE,3
1,RoRo,LE HAVRE,SANTANDER,2
1,RoRo,KISARAZU,YOKOHAMA,2
1,RoRo,YOKOHAMA,AUCKLAND,2
1,RoRo,KINGSTON,CRIST_BAL,2
1,RoRo,DURBAN,LAEM CHABANG,2
1,RoRo,ROYAL,COLON,2
1,RoRo,COLON,AUCKLAND,2
1,RoRo,KEMBLA,BRISBANE,2
1,RoRo,CRIST_BAL,PAPEETE,2
1,RoRo,SAVANNAH,COLON,2
1,RoRo,COLON,CRIST_BAL,2
1,RoRo,SAID,SUEZ CANAL,2
1,RoRo,SINGAPORE,FREMANTLE,2
1,RoRo,FREMANTLE,ADELAIDE,2
1,RoRo,SINGAPORE,ADELAIDE,2
1,RoRo,ADELAIDE,MELBOURNE,2
1,RoRo,GIOIA TAURO,SAID,2
1,RoRo,MARCHWOOD,SANTANDER,2
1,RoRo,MARCHWOOD,LE HAVRE,1
1,RoRo,DURBAN,AUCKLAND,1
1,RoRo,GROSSENSIEL,SANTANDER,1
1,RoRo,DURBAN,KWINANA,1
1,RoRo,KWINANA,FREMANTLE,1
1,RoRo,DEEPWATER POINT,GROSSENSIEL,1
1,RoRo,GROSSENSIEL,ANTWERPEN,1
1,RoRo,MARCHWOOD,BLOUNT ISLAND,1
1,RoRo,FAWLEY,MARCHWOOD,1
1,RoRo,BALTIMORE,JACKSONVILLE,1
1,RoRo,JACKSONVILLE,BLOUNT ISLAND,1
1,RoRo,LOS ANGELES,OSAKA,1
1,RoRo,OSAKA,MIKAWA,1
1,RoRo,MIKAWA,YOKKAICHI,1
1,RoRo,YOKKAICHI,KISARAZU,1
1,RoRo,GROSSENSIEL,ZEEBRUGGE,1
1,RoRo,DURBAN,MAPUTO,1
1,RoRo,MAPUTO,MELBOURNE,1
1,RoRo,NEW WESTMINSTER,KISARAZU,1
1,RoRo,YOKOHAMA,YOKKAICHI,1
1,RoRo,YOKKAICHI,OSAKA,1
1,RoRo,OSAKA,SUVA,1
1,RoRo,SUVA,AUCKLAND,1
