voyage_id,vessel_type,cluster,dwt,n_ports,nz_dest_port,total_span_days,p_invasion,pa_mean,pi_mean,pe_mean
3628,Bulker,4,57999,5,NELSON,41.62710648,0.0002147518,1.0,0.5095836924999999,0.00010536
3634,RoRo,0,18833,7,AUCKLAND,19.6346875,0.0004305784,0.9999768333333333,0.5617146616666667,0.00012929333333333334
3635,RoRo,3,18836,5,AUCKLAND,13.25387731,0.0003755032,0.999969,0.69934827,0.000134555
3636,RoRo,0,18836,7,AUCKLAND,25.9862037,0.0003653168,0.9999768333333333,0.5357870100000001,0.00011640000000000001
3637,RoRo,4,18836,7,AUCKLAND,58.35454861,0.0003673974,1.0,0.48393412,0.00012176500000000001
3639,RoRo,0,18828,7,AUCKLAND,17.95445602,0.0004398513,1.0,0.555669825,0.00013195
3642,Tanker,3,12429,7,NEW PLYMOUTH,23.43206019,0.0002553004,0.9999375,0.37212099499999995,0.000123025
3646,Bulker,4,35130,5,LYTTELTON,58.0390162,0.0001465969,1.0,0.42544497000000003,9.203e-05
3647,Bulker,1,35130,7,TAURANGA,55.6755787,0.00021841,1.0,0.32181533833333337,0.00011258833333333333
3654,Bulker,4,35104,5,LYTTELTON,54.35958333,0.0001473468,1.0,0.44242918499999995,8.2655e-05
3656,Bulker,4,35104,6,AUCKLAND,41.52425926,0.0002256092,1.0,0.41024388599999995,0.00010683599999999999
3657,Bulker,4,35104,7,NEW PLYMOUTH,54.80211806,0.0001727451,1.0,0.34020329,8.596333333333332e-05
3658,Bulker,4,35104,6,TAURANGA,56.30166667,0.0001999529,1.0,0.362935696,0.00010846799999999999
3663,Bulker,4,93296,5,TAURANGA,38.82315972,0.0002298168,1.0,0.5051433624999999,0.00011533
3665,Bulker,1,16949,5,NEW PLYMOUTH,42.95280093,0.0001738377,1.0,0.4554338075,9.451499999999999e-05
3667,General Cargo,0,12267,7,GISBORNE,50.37193287,0.0002780262,1.0,0.37429765500000006,0.00011946500000000002
3668,General Cargo,4,12267,7,WELLINGTON,49.22673611,0.0002423016,1.0,0.42867350500000007,9.687833333333332e-05
3669,General Cargo,4,12267,6,AUCKLAND,52.77428241,0.0002455662,1.0,0.394273646,0.00012032799999999999
3670,General Cargo,0,12267,7,AUCKLAND,35.87662037,0.0003437746,0.9999598333333332,0.4430809633333333,0.00012728999999999998
3671,General Cargo,1,12267,7,TAURANGA,50.80510417,0.0002590049,0.9999503333333334,0.35398928999999996,0.00012375333333333334
3673,General Cargo,0,12303,7,AUCKLAND,37.25258102,0.000284704,0.9999889999999999,0.3976526566666667,0.00011515166666666666
3674,General Cargo,1,12303,7,AUCKLAND,48.09474537,0.00029954,1.0,0.394115815,0.000120485
3675,General Cargo,0,12303,7,AUCKLAND,29.74886574,0.0003069298,0.9999941666666666,0.43883957166666665,0.00011360666666666666
3679,General Cargo,4,11736,6,NELSON,57.39820602,0.0002456454,0.999958,0.42278222200000004,0.00010990199999999998
3680,General Cargo,3,11736,5,NELSON,22.87357639,0.0002409719,0.99995375,0.5465568675,0.0001053925
3681,General Cargo,4,11736,7,AUCKLAND,59.37412037,0.0002543646,0.9999933333333333,0.36638202500000006,0.000115445
3685,Tanker,4,23451,7,TAURANGA,42.23922454,0.0002900674,0.9999916666666667,0.3761633983333333,0.00011995666666666666
3686,Bulker,4,28210,6,NEW PLYMOUTH,50.19365741,0.0001818141,1.0,0.40860430799999997,9.812e-05
3693,Bulker,4,28191,5,TIMARU,58.19649306,0.0001971498,0.99996525,0.4957076375,0.00010156
3699,RoRo,0,18918,5,AUCKLAND,27.16725694,0.0003469421,0.999969,0.654678445,0.0001325625
3700,RoRo,0,18918,7,AUCKLAND,43.36721065,0.0003856815,0.9999764999999999,0.5319369566666666,0.000123575
3701,RoRo,0,18918,7,AUCKLAND,24.51829861,0.0004047433,0.9999768333333333,0.5450128616666667,0.00012375333333333334
3702,RoRo,0,18918,7,AUCKLAND,19.72947917,0.0004090459,1.0,0.5490749983333333,0.00012087000000000001
3704,General Cargo,1,9023,6,AUCKLAND,46.86284722,0.0001814492,1.0,0.2789353,0.00012886
3710,Bulker,4,38190,6,TIMARU,52.89408565,0.0002185568,0.9999986,0.470783126,9.248e-05
3713,Bulker,4,31657,5,AUCKLAND,34.95737269,0.0002517969,1.0,0.5258363125000001,0.00011533
3715,Bulker,4,31657,7,NEW PLYMOUTH,46.09017361,0.0002135399,0.9999958333333333,0.38620072,8.764e-05
3722,Bulker,4,28217,5,GISBORNE,53.29438657,0.0002460104,1.0,0.467888315,0.0001316825
3723,Bulker,4,28217,5,WELLINGTON,52.38699074,0.0002125901,0.99998575,0.4831761525,0.000113395
3725,Bulker,4,28217,6,TAURANGA,54.20715278,0.0003252928,1.0,0.481533022,0.000126392
3726,Bulker,4,28217,5,NELSON,43.51568287,0.0002269718,0.999962,0.5152570825,0.000113395
3740,Bulker,1,32573,7,LYTTELTON,57.95251157,0.0002299451,1.0,0.33993766,0.00010137666666666667
3744,RoRo,1,18436,7,AUCKLAND,42.20923611,0.0003920834,0.9999941666666666,0.5044379883333333,0.00012561166666666667
3746,Bulker,4,32573,5,LYTTELTON,47.97631944,0.0002192068,0.99997875,0.5197042175,0.000105415
3750,Bulker,4,32503,6,TIMARU,39.11445602,0.000179342,1.0,0.42446952800000004,8.428400000000001e-05
3753,Bulker,4,32503,7,WELLINGTON,55.44561343,0.0002610219,0.9999903333333333,0.4033151216666666,0.00011341333333333331
3754,Bulker,4,32503,5,GISBORNE,35.24584491,0.0002751309,0.9999985,0.5657485425,0.00011965499999999999
3756,Bulker,4,32414,5,NEW PLYMOUTH,42.07913194,0.0001612533,1.0,0.480472505,8.364e-05
3757,Bulker,4,32414,7,NEW PLYMOUTH,55.83673611,0.0001889441,1.0,0.37002785,9.099999999999999e-05
3759,Bulker,4,32414,5,TAURANGA,52.32350694,0.0001943964,1.0,0.4367158525,0.00011203000000000001
3762,Bulker,4,32503,6,AUCKLAND,59.47553241,0.0002936582,0.9999929999999999,0.44260412000000005,0.000127248
3765,General Cargo,4,32503,5,TIMARU,59.13096065,0.0003102529,1.0,0.597087965,0.0001287075
3767,Bulker,4,32377,5,NEW PLYMOUTH,57.69990741,0.0001765261,1.0,0.511425165,8.9205e-05
3773,Bulker,4,32480,5,GISBORNE,49.74430556,0.0002462965,0.9999995,0.4986008725,0.0001192
3777,Bulker,1,28213,7,PORT CHALMERS,52.7627662,0.0002435316,0.9999833333333333,0.4411774133333333,9.046666666666667e-05
3785,RoRo,0,19110,7,AUCKLAND,38.35765046,0.0003671724,0.9999941666666666,0.4760457866666667,0.00012424
3786,RoRo,0,19110,6,AUCKLAND,25.44597222,0.0003973731,0.9999929999999999,0.6104761219999999,0.000126962
3804,Bulker,4,55747,7,WELLINGTON,58.73222222,0.0002491552,0.999999,0.38749428,0.00010805666666666666
3806,General Cargo,0,24964,6,AUCKLAND,36.0640625,0.0003644682,0.9996430000000001,0.636074628,0.00011385799999999999
3815,General Cargo,1,57949,5,AUCKLAND,39.92296296,0.0003345875,1.0,0.5777514825,0.0001448
3819,Bulker,3,31669,7,NEW PLYMOUTH,54.92053241,0.0002366828,0.9999738333333333,0.4251402866666667,9.756333333333333e-05
3820,Bulker,4,31669,7,TAURANGA,57.57002315,0.0002447604,0.9999998333333333,0.34044425166666664,0.00010961166666666666
3821,Bulker,4,31669,7,GISBORNE,41.12364583,0.0003180052,0.9999983333333334,0.41870848833333335,0.00011562333333333333
3822,Bulker,1,31669,6,TAURANGA,57.69756944,0.0002269101,1.0,0.401435212,0.00011186
3823,Bulker,4,31669,7,TAURANGA,49.39929398,0.0003226549,0.9999998333333333,0.41743801500000005,0.00012756
3826,Bulker,4,31702,5,TAURANGA,46.67353009,0.0002657322,0.99999975,0.5527325425,0.0001192675
3827,Bulker,3,31702,7,TAURANGA,33.12430556,0.0003174631,0.9999998333333333,0.44196796499999996,0.00011563833333333333
3828,Bulker,3,31702,6,TAURANGA,47.67197917,0.0002885988,0.9999889999999999,0.488898644,0.00012412
3830,General Cargo,1,37118,6,LYTTELTON,40.26543981,0.0003057587,1.0,0.5184099919999999,0.00011796999999999998
3846,Bulker,3,28240,5,NELSON,36.62684028,0.0003130393,0.99998375,0.56834441,0.000138145
3847,Bulker,1,28238,6,GISBORNE,51.64315972,0.0002325406,1.0,0.40097992,0.00011611799999999999
3848,Bulker,4,28238,5,TAURANGA,56.81711806,0.0002888464,1.0,0.5238756375,0.000135935
3850,RoRo,0,18924,7,AUCKLAND,25.98533565,0.000434991,0.9999941666666666,0.5650606316666668,0.00012424
3851,RoRo,3,18924,7,AUCKLAND,21.73144676,0.0004662527,0.9999793333333334,0.5737882266666667,0.00013634333333333333
3872,RoRo,1,22585,7,AUCKLAND,50.69922454,0.0002985634,1.0,0.44168546999999997,0.00010907333333333334
3882,Bulker,4,37085,5,TAURANGA,42.52555556,0.0002151599,1.0,0.505701285,0.00010702
3883,Bulker,4,37085,5,TAURANGA,38.52186343,0.000221175,1.0,0.5186524,0.00010702
3884,Bulker,0,37085,6,NAPIER,35.61670139,0.0002577657,1.0,0.44538376,0.00011493599999999999
3885,Bulker,4,37085,7,TAURANGA,45.96346065,0.0002391565,1.0,0.35019818333333336,0.00011177666666666666
3886,Bulker,0,37085,5,TAURANGA,26.03068287,0.0002627513,1.0,0.56360077,0.00011533
3889,RoRo,0,18418,7,AUCKLAND,37.49130787,0.0003862833,1.0,0.5100202416666666,0.00012247666666666667
3891,General Cargo,4,29118,6,TAURANGA,49.32207176,0.0002619332,1.0,0.473578382,0.00011062999999999999
3894,Bulker,1,29078,6,TIMARU,55.29511574,0.000169048,1.0,0.38043393999999997,8.931e-05
3899,Bulker,1,34236,7,TAURANGA,47.55240741,0.0002560475,1.0,0.35785728,0.000118265
3901,General Cargo,4,29840,7,NAPIER,50.97136574,0.0003759246,0.9999996666666666,0.49004044666666663,0.00012238333333333332
3905,General Cargo,4,29863,5,NAPIER,54.61459491,0.0002471604,0.99999975,0.4880041275,0.0001221175
3908,General Cargo,4,29902,5,NELSON,56.88675926,0.0003013531,0.999996,0.5880603675,0.00011899249999999998
3909,General Cargo,4,29902,5,NEW PLYMOUTH,56.57532407,0.0002138983,0.999999,0.4327383775,0.0001181275
3921,General Cargo,4,29496,5,NEW PLYMOUTH,53.01271991,0.0002383964,1.0,0.48458134999999997,0.0001197925
3922,General Cargo,4,29496,7,WELLINGTON,48.10765046,0.0003738054,0.9999990000000002,0.4898085033333333,0.00011972333333333333
3926,Bulker,4,32203,6,TAURANGA,53.85899306,0.0002221552,1.0,0.391258092,0.000116236
3927,Bulker,4,32203,6,NEW PLYMOUTH,57.85572917,0.0001740359,1.0,0.4115452700000001,8.793999999999997e-05
3931,Bulker,4,32976,7,WELLINGTON,51.72357639,0.0001993538,1.0,0.31157163833333335,0.00011067999999999999
3940,Bulker,4,34481,6,AUCKLAND,55.53768519,0.0002673339,1.0,0.42114664,0.000118654
3943,RoRo,0,18396,7,AUCKLAND,36.98513889,0.0004281783,0.9999996666666666,0.5561836533333333,0.00012481
3947,Bulker,4,37633,5,TAURANGA,44.86722222,0.000212448,1.0,0.4802333575,0.0001103075
3949,Bulker,4,37629,7,TAURANGA,54.3843287,0.0003250108,0.9999935,0.42203123,0.00012105333333333331
3950,Bulker,4,37629,5,TAURANGA,50.52762731,0.000272752,0.9999899999999999,0.57908454,0.00011083
3957,Bulker,4,58044,5,WELLINGTON,50.90875,0.0002209801,0.9999985,0.5145028475,0.000109405
3963,Bulker,4,24377,5,NELSON,53.40173611,0.0002116888,0.999966,0.51382984,9.886499999999998e-05
3968,Bulker,1,36612,5,TIMARU,48.48240741,0.0001699258,1.0,0.4275926875,0.00010206749999999999
3976,Container,0,30700,7,AUCKLAND,41.51579861,0.0002755788,0.9997025,0.4056290283333333,0.00011203333333333332
3977,Container,0,30700,7,AUCKLAND,40.75481481,0.0002805806,0.9997025,0.41301497666666664,0.00011203333333333332
3978,Container,0,30700,7,AUCKLAND,38.80194444,0.0002775645,0.9997025,0.40866374499999997,0.00011203333333333332
3979,Container,0,30700,7,AUCKLAND,33.27954861,0.0002954654,0.9996925,0.42929630166666666,0.00011421666666666667
3980,Container,0,30700,7,AUCKLAND,40.26047454,0.0002832289,0.9997025,0.41696843499999997,0.00011203333333333332
3982,Container,0,30700,7,AUCKLAND,45.54961806,0.0002751207,0.9997418333333333,0.37094762166666667,0.00012312
3983,Container,0,30700,7,AUCKLAND,29.2628125,0.0002911093,0.9997418333333333,0.4141412816666667,0.00011961333333333334
3984,Container,0,30700,7,AUCKLAND,29.0784838,0.0002855771,0.9997418333333333,0.405932625,0.00011961333333333334
3985,Container,0,30700,7,AUCKLAND,35.32412037,0.0002656745,1.0,0.37121278999999996,0.00012227
3986,Container,0,30700,7,AUCKLAND,29.69940972,0.0002874187,0.9997418333333333,0.40863875,0.00011961333333333334
3989,Container,0,30814,7,AUCKLAND,33.51709491,0.0002891984,0.9997025,0.42817476000000004,0.00011203333333333332
3990,Container,0,30814,7,AUCKLAND,40.00815972,0.000272201,0.9997025,0.40074964500000004,0.00011203333333333332
3991,Container,0,30814,7,AUCKLAND,45.42966435,0.0002735918,0.9997025,0.40269130666666664,0.00011203333333333332
3992,Container,0,30814,7,AUCKLAND,42.77596065,0.0002725486,0.9997025,0.4010981116666667,0.00011203333333333332
3993,Container,0,30814,7,AUCKLAND,38.71395833,0.0002810714,0.9997025,0.41390341,0.00011203333333333332
3994,Container,0,30814,7,AUCKLAND,42.9578588,0.0002732528,0.9994443333333334,0.3979032516666667,0.00011421666666666667
3995,Container,0,30814,6,AUCKLAND,34.7402662,0.0002456287,0.9996902000000001,0.42685912400000003,0.000117146
3996,Container,0,30814,7,AUCKLAND,29.98699074,0.0002912585,0.9997418333333333,0.4148400350000001,0.00011961333333333334
3998,Container,0,30814,7,AUCKLAND,30.90648148,0.0002973,0.9996925,0.4321620016666666,0.00011421666666666667
3999,Container,0,30814,7,AUCKLAND,34.44322917,0.0002909345,0.9996925,0.4226903116666667,0.00011421666666666667
4000,Container,0,30814,7,AUCKLAND,39.41996528,0.0002719864,0.9997025,0.40044223500000004,0.00011203333333333332
4002,Container,0,30813,7,AUCKLAND,27.74189815,0.0002772098,0.9997418333333333,0.4309680683333333,0.00010731333333333331
4003,Container,0,30813,7,AUCKLAND,32.34548611,0.000283026,0.9997418333333333,0.40880169833333335,0.00011752500000000001
4004,Container,4,30813,7,AUCKLAND,49.07127315,0.0002441564,0.9996265000000001,0.3231209116666667,0.00012401666666666668
4005,Container,4,30813,7,AUCKLAND,45.1803588,0.0002431398,1.0,0.33836424833333334,0.00012187000000000001
4006,Container,0,30813,7,AUCKLAND,46.23247685,0.0002728977,0.9996533333333333,0.36605836666666663,0.00012401666666666668
4007,Container,0,30813,7,AUCKLAND,33.4459375,0.0002837967,0.9997418333333333,0.3962149,0.00012183333333333334
4008,Container,0,30813,7,AUCKLAND,45.39280093,0.0002656502,0.9997418333333333,0.35830884166666666,0.00012312
4009,Container,0,30813,7,AUCKLAND,29.16883102,0.0002944795,0.9997418333333333,0.418971715,0.00011961333333333334
4010,Container,0,30813,7,AUCKLAND,25.7615625,0.0003002918,0.9997418333333333,0.4428232649999999,0.00011477333333333331
4011,Container,0,30813,7,AUCKLAND,31.92703704,0.0002886494,0.9997418333333333,0.41099167166666667,0.00011961333333333334
4012,Container,0,30813,7,AUCKLAND,28.08521991,0.0002932452,0.9997418333333333,0.43333168,0.00011477333333333331
4013,Container,0,30813,7,AUCKLAND,32.67200231,0.000282441,0.9997418333333333,0.403268875,0.00011961333333333334
4014,Container,0,30813,7,AUCKLAND,28.79545139,0.0002923619,0.9997418333333333,0.416105145,0.00011961333333333334
4016,Container,0,30852,7,AUCKLAND,25.13863426,0.0002818795,0.9997418333333333,0.43798632,0.00010731333333333331
4017,Container,0,30852,7,AUCKLAND,35.00873843,0.0002793284,0.9997418333333333,0.42213868166666674,0.00011121999999999998
4018,Container,0,30852,7,AUCKLAND,31.83965278,0.0002796705,0.9997418333333333,0.4205358133333333,0.00011215333333333334
4019,Container,0,30852,7,AUCKLAND,38.09303241,0.0002798614,0.9997418333333333,0.396766565,0.00011921333333333333
4020,Container,0,30852,7,AUCKLAND,31.51880787,0.0002824223,0.9997418333333333,0.39460658333333337,0.00012183333333333334
4021,Container,0,30852,7,AUCKLAND,22.69228009,0.0003003238,0.9994183333333334,0.4567343533333334,0.00010949666666666665
4022,Container,0,30852,7,AUCKLAND,36.00002315,0.0002655439,0.9997418333333333,0.3928183916666667,0.00011407333333333332
4025,Container,0,31756,7,AUCKLAND,30.8827662,0.0002927143,0.9997418333333333,0.43987072166666663,0.00011215333333333334
4026,Container,0,31756,7,AUCKLAND,29.31841435,0.0002920815,0.9997418333333333,0.4393032116666667,0.00011215333333333334
4027,Container,0,31756,7,AUCKLAND,26.74402778,0.0002871019,0.9997418333333333,0.4464539366666667,0.00010731333333333331
4028,Container,0,31756,7,AUCKLAND,34.73165509,0.0002860418,0.9997418333333333,0.41591554666666664,0.00011699333333333333
4029,Container,0,31756,7,AUCKLAND,31.83296296,0.0002857774,0.9997418333333333,0.43042315499999995,0.00011215333333333334
4030,Container,0,31756,7,AUCKLAND,44.91094907,0.0002757848,0.9997418333333333,0.4013790483333333,0.00011606000000000001
4031,Container,0,31756,7,AUCKLAND,31.83609954,0.0002900248,0.9997418333333333,0.41305214333333334,0.00011961333333333334
4034,Container,4,30721,7,AUCKLAND,50.49545139,0.0002397798,0.9996918333333333,0.31709449166666664,0.00012401666666666668
4035,Container,0,30721,7,AUCKLAND,38.51957176,0.0002825281,0.9997418333333333,0.4004191383333333,0.00011921333333333333
4036,Container,0,30721,7,AUCKLAND,32.34086806,0.0002853033,0.9997418333333333,0.39849285,0.00012183333333333334
4037,Container,0,30721,7,AUCKLAND,30.96275463,0.0002866479,0.9997418333333333,0.39983756500000006,0.00012183333333333334
4038,Container,0,30721,7,AUCKLAND,33.28395833,0.0002836858,0.9997418333333333,0.39660818166666667,0.00012183333333333334
4039,Container,0,30721,7,AUCKLAND,35.64125,0.0002855633,0.9997418333333333,0.41449410833333333,0.00011606000000000001
4040,Container,0,30721,7,AUCKLAND,33.70429398,0.0002918321,0.9997418333333333,0.41563846833333334,0.00011961333333333334
4041,Container,0,30721,7,AUCKLAND,25.72305556,0.0002998391,0.9997418333333333,0.4425491733333333,0.00011477333333333331
4043,General Cargo,0,31288,6,AUCKLAND,28.21869213,0.0004137582,0.9996430000000001,0.722863534,0.00011385799999999999
4044,General Cargo,0,31288,7,AUCKLAND,29.83707176,0.0004500594,0.9997025,0.6563172333333332,0.000113505
4045,General Cargo,0,31288,7,AUCKLAND,34.845625,0.000433327,0.9997025,0.6396660433333333,0.00011203333333333332
4049,Bulker,4,28190,5,LYTTELTON,58.64460648,0.0002534127,0.9999957500000001,0.538660455,0.0001141925
4050,Bulker,4,28190,5,TAURANGA,57.54611111,0.0002572172,0.9999972500000001,0.5506858525,0.00011115499999999999
4051,Bulker,4,28190,6,TAURANGA,50.98908565,0.000263824,0.9999978,0.431867864,0.00011235799999999998
4052,Bulker,4,28190,7,TAURANGA,45.22582176,0.0003442179,0.999998,0.46055889,0.00011910833333333332
4058,Tanker,4,7532,7,LYTTELTON,58.63619213,0.000108767,1.0,0.21146275,8.576999999999999e-05
4060,Tanker,0,7532,5,PORT CHALMERS,41.55960648,0.0001211358,0.99999225,0.33673351,0.0001034225
4070,Bulker,4,40481,7,WELLINGTON,57.58777778,0.0002438594,0.9999888333333332,0.4248596966666667,9.086e-05
4071,Bulker,4,40481,6,TAURANGA,47.27394676,0.0002524993,1.0,0.41706530399999997,0.00011551000000000001
4075,Container,0,62134,6,AUCKLAND,54.5996875,0.0002000708,0.9999929999999999,0.329475366,0.00011936600000000001
4077,Tanker,4,49990,6,TAURANGA,58.64163194,0.0002122879,0.9999998,0.363598788,0.000120538
4083,Bulker,4,32071,7,GISBORNE,59.57826389,0.0002853467,0.9999983333333334,0.3875221583333333,0.00011622333333333332
4086,RoRo,0,16758,7,AUCKLAND,19.79159722,0.000413502,0.9999768333333333,0.5395817916666666,0.00012929333333333334
4087,RoRo,0,16758,7,AUCKLAND,33.87960648,0.0004249235,0.9999941666666666,0.5317379833333334,0.000130055
4089,Bulker,4,36006,7,TAURANGA,53.42071759,0.000374928,0.9999881666666667,0.46689613166666666,0.00013146166666666665
4091,Bulker,4,35947,5,NAPIER,57.15337963,0.0002466442,0.99999525,0.54707975,0.00010604249999999999
4092,Bulker,4,35947,6,WELLINGTON,54.2015625,0.0002247192,1.0,0.39923821400000004,0.00011493600000000001
4093,Bulker,3,35947,5,WELLINGTON,40.85881944,0.0002452887,0.99998475,0.52586303,0.000123025
4095,Other,0,5488,6,NEW PLYMOUTH,34.1302662,9.11111e-05,1.0,0.18173110399999998,9.6904e-05
4096,Other,0,5488,5,NEW PLYMOUTH,37.15253472,0.0001021039,1.0,0.204556755,0.000122255
4098,General Cargo,0,5488,7,NAPIER,48.15864583,0.0001337273,1.0,0.20166332500000003,9.902166666666667e-05
4116,Bulker,1,55848,6,LYTTELTON,43.10626157,0.000261132,1.0,0.44273615799999994,0.00011796999999999998
4121,Bulker,4,28195,5,AUCKLAND,59.04841435,0.000266496,0.9999782500000001,0.49045646,0.0001343825
4123,Bulker,4,28195,5,GISBORNE,47.83016204,0.0001825185,1.0,0.40489749750000004,0.000112065
4125,Bulker,4,28195,5,GISBORNE,50.14981481,0.0002516639,0.99997075,0.5107522425,0.000124035
4127,General Cargo,4,28206,5,LYTTELTON,36.98864583,0.0002586028,0.99997875,0.59496971,0.000109405
4128,General Cargo,0,28206,7,PORT CHALMERS,42.00997685,0.0003200532,0.9999993333333334,0.5060264366666666,0.00010539666666666666
